Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA
CHEMBL60763,920,nM,O=C(OC)C=Cc1cc2c(-n3c4c(cc3)cccc4)cc(O)c(O)c2cc1,-5.6322565,6.036212173,1,-5.85,-8.4
CHEMBL56948,650,nM,O=C(OC(C)(C)C)COc1ccc(CC=2C(=O)C(=O)c3c(C=2n2c4c(cc2)cccc4)cccc3)cc1,-6.0848274,6.187086643,1,-5.89,-7.8
CHEMBL61359,36470,nM,O(CCCO)C=1c2c(C(=O)C(=O)C=1)cccc2,-5.907866,4.438064237,1,-5.53,-7.4
CHEMBL57036,2150,nM,O=C(OCC)COc1c(C=2c3c(C(=O)C(=O)C=2)cccc3)cccc1,-6.010303,5.66756154,1,-5.19,-7.8
CHEMBL57391,920,nM,O(CCCCC)c1cc2C(=O)C(=O)C=C(c3ccccc3)c2cc1,-6.203939,6.036212173,1,-5.33,-7.5
CHEMBL58032,940,nM,O=C(OC)CCc1cc2C(=O)C(=O)C(CCC(=O)OC)=C(n3c4c(cc3)cccc4)c2cc1,-6.1948433,6.026872146,1,-6.45,-8
CHEMBL292843,1070,nM,O=C(OCC)COc1ccc(C=2c3c(C(=O)C(=O)C=2)cccc3)cc1,-5.5819702,5.970616222,1,-5.34,-7.7
CHEMBL59402,440,nM,O=C1C(=O)C=C(c2ccc(O)cc2)c2c1cccc2,-4.9076228,6.356547324,1,-4.92,-8.6
CHEMBL435374,4560,nM,O=C(O)c1cc2[nH]cc(C=3c4c(C(=O)C(=O)C=3)cccc4)c2cc1,-6.2233596,5.341035157,1,-5.76,-8.3
CHEMBL58848,330,nM,O=C(OC)C=Cc1cc2c(-c3ccccc3)cc(O)c(O)c2cc1,-5.7755775,6.48148606,1,-5.67,-8.3
CHEMBL291310,1340,nM,O=C(OCc1ccccc1)Nc1c2C(=O)C(=O)C=C(c3ccccc3)c2ccc1,-5.7903485,5.872895202,1,-6.26,-9.1
CHEMBL58996,5240,nM,O(C)c1ccc(C=2c3c(C(=O)C(=O)C=2)cccc3)cc1,-5.1173244,5.280668713,1,-4.33,-7.6
CHEMBL301909,430,nM,O=C(OCC)CCC=1C(=O)C(=O)c2c(C=1c1ccccc1)cccc2,-6.533247,6.366531544,1,-4.9,-7.3
CHEMBL61186,270,nM,O=C(OCC)CCC=1C(=O)C(=O)c2c(C=1n1c3c(cc1)cccc3)cccc2,-6.5958915,6.568636236,1,-5.09,-7.5
CHEMBL58287,5400,nM,O=C1C(=O)C=C(c2ccc(-c3ccccc3)cc2)c2c1cccc2,-5.0143809,5.26760624,1,-4.47,-7.8
CHEMBL59241,5730,nM,O=C1C(=O)C=C(c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c2c1cccc2,-5.2313447,5.241845378,1,-4.37,-8.1
CHEMBL58840,2690,nM,O(CCCCC)C=1C(=O)C(=O)c2c(C=1c1ccccc1)cccc2,-6.3166127,5.57024772,1,-4.73,-6.4
CHEMBL301436,1540,nM,O=C(O)COc1ccc(CC=2C(=O)C(=O)c3c(C=2c2ccccc2)cccc3)cc1,-6.8698187,5.812479279,1,-6.27,-8.5
CHEMBL300119,3000,nM,O=C(O)c1cc2c(C=3c4c(C(=O)C(=O)C=3)cccc4)c[nH]c2cc1,-6.1224604,5.522878745,1,-5.14,-8.1
CHEMBL58737,320,nM,Oc1c(O)cc(C2=CCCCC2)c2c1cccc2,-4.8237381,6.494850022,1,-4.95,-8.6
CHEMBL60925,1600,nM,O=C1C(=O)C=C(c2c(O)cccc2)c2c1cccc2,-4.8214326,5.795880017,1,-4.58,-8
CHEMBL57920,3300,nM,Oc1c(O)cc(C=CCCCC)c2c1cccc2,-6.704597,5.48148606,1,-4.8,-8.2
CHEMBL280487,1.24,nM,O=C(O)C(O)(CC1OC2(C(O)CC1)OC(C(C=CC1OC3(OC4C(O)C(=C)C(C(O)CC(C)C5C(C)CCC6(O5)OCCCC6)OC4CC3)CC1)C)CC(C)=C2)C,-8.9754505,8.906578315,1,-4.89,-7.5
CHEMBL8284,10000,nM,O=C(O)C(Oc1ccc(CC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)CC(=O)O)C)CC(=O)O)CCC(=O)O)C(=O)NC(C(=O)N)CC(C)C)cc1)C(=O)O,-9.2936258,5,1,-8.55,-7.1
CHEMBL444092,1.17,nM,O=C(O)C1C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C(OC)Cc2ccccc2)C)C)C(C)C(=O)NC(C(=O)O)CCC(=O)N(C)C(C)C(=O)N=C(C)C(=O)NC(CC(C)C)C(=O)N1,-7.4218612,8.931814138,1,-6.21,-4.8
CHEMBL509059,1.49,nM,[P+]([OH0])(=O)(OC1C(C)(C)C2(OC1C(OC)CC(O)C(C(O)C(C=C(C(=CC=CC(=CC#N)C)C)C)C)C)OC(CC=Cc1nc(C(CC(NC(O)C(O)C(=O)C(N(C)C)COC)C)C)oc1)C(C)C(O)C2)[O-],-7.8697133,8.826813732,1,-7.97,-5
CHEMBL430266,1.2,nM,[P+]([OH0])(=O)(OC1C(C)(C)C2(OC1C(OC)CC(O)C(C(O)C(C=C(C(=CC=CC(=CC#N)C)C)C)C)C)OC(CC=Cc1nc(C(CCNC(O)C(O)C(=O)C(N(C)C)COC)C)oc1)C(C)C(O)C2)[O-],-7.9981613,8.920818754,1,-9.55,-5.1
CHEMBL428184,1000,nM,FC(Oc1ccc(CC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C)CC(=O)O)C)CC(=O)O)CCC(=O)O)C(=O)NC(C(=O)N)CC(C)C)cc1)(C(=O)O)C(=O)O,-9.4495678,6,1,-8.29,-7.4
CHEMBL416598,179,nM,Ic1c(OC(C(=O)O)Cc2ccccc2)c(I)cc(-c2c3c(sc4c3cccc4)cc3c2cccc3)c1,-5.9659109,6.747146969,1,-5.59,-6.9
CHEMBL290295,284,nM,Ic1c(OC(C(=O)O)C)c(I)cc(-c2c3c(C)c(C)oc3cc3sc4c(c23)cccc4)c1,-6.0823569,6.54668166,1,-5.34,-6.7
CHEMBL290496,61,nM,Brc1c2sc3c(c2c(-c2cc(Br)c(OC(C(=O)O)Cc4ccccc4)c(Br)c2)c2c1cccc2)cccc3,-6.1833625,7.214670165,1,-5.7,-7.8
CHEMBL39626,74,nM,Ic1c(OC(C(=O)O)Cc2ccccc2)c(I)cc(-c2c3c(C)c(C)oc3cc3sc4c(c23)cccc4)c1,-5.9711142,7.13076828,1,-5.92,-7.7
CHEMBL89067,18200,nM,S(=O)(Cc1nccc(SC)c1)c1[nH]c2c(n1)cc(OC(C)C)cc2,-5.9251595,4.739928612,1,-6.46,-6.9
CHEMBL299374,19000,nM,O=C1C(=O)c2c(-c3c1cc(-c1oc4c(c1)cccc4)cc3)cccc2,-6.0030851,4.721246399,1,-5.26,-8.5
CHEMBL300664,18000,nM,Fc1c(-c2cc3C(=O)C(=O)c4c(-c3cc2)cccc4)cccc1,-5.8465862,4.744727495,1,-4.71,-9
CHEMBL53966,18000,nM,O=C(Nc1cc2C(=O)C(=O)c3c(-c2cc1)cccc3)COCc1ccccc1,-6.4817858,4.744727495,1,-6.62,-8.8
CHEMBL51039,16000,nM,O(C)c1c(-c2cc3C(=O)C(=O)c4c(-c3cc2)cccc4)cccc1,-5.9698701,4.795880017,1,-4.59,-7.9
CHEMBL50878,18000,nM,Fc1c(C(=O)Nc2cc3C(=O)C(=O)c4c(-c3cc2)cccc4)cccc1,-6.2463832,4.744727495,1,-6.36,-9.1
CHEMBL118788,350000,nM,[OH0][I+]1([O-])O[P+](=O)([O-])Oc2c1cccc2,-4.7918158,3.455931956,0,-4.96,-6.1
CHEMBL116656,130000,nM,CC(=O)OI1(C2=CC=CC=C2C(=O)O1)(OC(=O)C)OC(=O)C,-5.4108248,3.886056648,0,-5.91,-6.1
CHEMBL332161,890000,nM,[I+2]([O-])([O-])c1cc(C(=O)O)ccc1,-6.4745646,3.050609993,0,-4.86,-6.8
CHEMBL119071,1510000,nM,[I+2]([O-])([O-])c1ccc(C)cc1,-4.9026551,2.821023053,0,-4.5,-6.6
CHEMBL119805,200000,nM,[I+2]([O-])([O-])c1ccc(C(=O)O)cc1,-6.3702879,3.698970004,0,-4.74,-6.9
CHEMBL119986,230000,nM,O(OI1OC(=O)c2c1cccc2)C(C)(C)C,-4.5983949,3.638272164,0,-5.19,-7.6
CHEMBL118998,1140000,nM,[I+2]([O-])([O-])c1cc([N+](=O)[O-])ccc1,-5.4323759,2.943095149,0,-6.13,-6.5
CHEMBL118424,130000,nM,[I+2]([O-])([O-])c1ccc([N+](=O)[O-])cc1,-5.3824034,3.886056648,0,-5.89,-6.8
CHEMBL118312,1410000,nM,[I+2]([O-])([O-])c1ccc([I+2]([O-])[O-])cc1,-5.1710672,2.850780887,0,-5.27,-6
CHEMBL118857,1160000,nM,[OH0][I+]1([O-])OC(=O)c2c1cccc2,-4.5291481,2.935542011,0,-4.78,-7.8
CHEMBL325174,2650000,nM,[I+2]([O-])([O-])c1ccccc1,-4.8232613,2.576754126,0,-4.36,-6.1
CHEMBL120421,1050000,nM,[I+2]([O-])([O-])c1nc[nH]c1,-5.3119674,2.978810701,0,-4.68,-5
CHEMBL1160963,112000,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1c2c(ccc1)cccc2,-8.0786686,3.950781977,0,-6.54,-9
CHEMBL330395,29000000,nM,S(=O)(=O)(Nc1c2c(cc(S(=O)(=O)O)cc2)ccc1)C,-6.6012592,1.537602002,0,-6.09,-8.4
CHEMBL99972,9400000,nM,O=C(O)COc1cc2c(cc(C(=O)O)cc2)cc1,-6.970448,2.026872146,0,-5.21,-8.4
CHEMBL419592,118000,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1c2c(ccc(C([P+]([OH0])(=O)[O-])(F)F)c2)ccc1,-6.9973311,3.928117993,0,-7.6,-8.8
CHEMBL100267,20000000,nM,O=C(O)c1c(OC)ccc2c1ccc(C(=O)O)c2,-6.9508715,1.698970004,0,-4.86,-7.7
CHEMBL119693,29000,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1cc2c(cc(C([P+]([OH0])(=O)[O-])(F)F)cc2)cc1,-7.5834522,4.537602002,1,-7,-8.9
CHEMBL87802,14000,nM,O=CC=1C(=O)c2c(OC=1)ccc(-c1ccccc1)c2,-5.3621373,4.853871964,1,-5.22,-7.8
CHEMBL87768,55000,nM,Fc1cc2C(=O)C(C=O)=COc2cc1,-5.018908,4.259637311,1,-5.07,-7.4
CHEMBL85493,25000,nM,Clc1c2OC=C(C=O)C(=O)c2cc(Cl)c1,-5.0667696,4.602059991,1,-5.72,-7.2
CHEMBL86905,73000,nM,O=CC=1C(=O)c2c(OC=1)cccc2,-4.9810166,4.13667714,1,-4.97,-7.5
CHEMBL85756,20000,nM,Brc1cc2C(=O)C(C=O)=COc2cc1,-5.1773458,4.698970004,1,-5.13,-6.7
CHEMBL119459,26000,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1cc2c(cc1)ccc(C([P+]([OH0])(=O)[O-])(F)F)c2,-7.7522426,4.585026652,1,-7.24,-9.3
CHEMBL320848,9400000,nM,FC(F)(Oc1cc2c(cc(C(=O)O)cc2)cc1)C(=O)O,-6.9602714,2.026872146,0,-5.27,-9.3
CHEMBL83293,20000,nM,Brc1c2OC=C(C=O)C(=O)c2cc(Br)c1,-5.0788603,4.698970004,1,-5.9,-6.9
CHEMBL98930,2800000,nM,O=C(OC)c1cc2c(c(C(=O)O)c(OC)cc2)cc1,-5.9450846,2.552841969,0,-4.97,-7.8
CHEMBL95978,3800000,nM,O=C(N)C(NC(=O)c1cc2c(c(C(=O)O)c(OCC(=O)O)cc2)cc1)CCC(=O)O,-7.3485265,2.420216403,0,-7.06,-8.2
CHEMBL87189,14000,nM,O=CC=1C(=O)c2c3c(ccc2OC=1)cccc3,-5.2058291,4.853871964,1,-5.45,-8.2
CHEMBL87601,18000,nM,Clc1c(C)cc2OC=C(C=O)C(=O)c2c1,-5.172112,4.744727495,1,-5.31,-7.3
CHEMBL86966,25000,nM,O=CC=1C(=O)c2c(OC=1)c1c(cc2)cccc1,-5.1673779,4.602059991,1,-5.55,-7.9
CHEMBL1160962,130000,nM,[P+]([OH0])(=O)([O-])C(F)c1cc2c(cc1)ccc(C([P+]([OH0])(=O)[O-])F)c2,-7.0569854,3.886056648,0,-7.39,-8.7
CHEMBL314564,91000,nM,O=[N+]([O-])c1cc2C(=O)C(C=O)=COc2cc1,-5.4122639,4.040958608,1,-6.29,-7.1
CHEMBL95668,28000000,nM,S(=O)(=O)(O)c1c2c(c(S(=O)(=O)O)ccc2)ccc1,-6.298995,1.552841969,0,-5.68,-8.3
CHEMBL99971,12000000,nM,O=C(O)c1c(O)ccc2c1ccc(C(=O)O)c2,-6.6104779,1.920818754,0,-4.86,-8.2
CHEMBL60857,95000,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1cc2c(cc1)cccc2,-7.834094,4.022276395,1,-6.23,-9
CHEMBL84898,28000,nM,Clc1cc2C(=O)C(C=O)=COc2cc1,-5.0882716,4.552841969,1,-5.21,-6.7
CHEMBL314229,22000,nM,O=CC=1C(=O)c2c(OC=1)ccc(C(C)C)c2,-5.1542196,4.657577319,1,-4.92,-7.3
CHEMBL87536,4300,nM,O=CC=1C(=O)c2c(OC=1)ccc(-c1ccc(-c3ccccc3)cc1)c2,-5.6925526,5.366531544,1,-5.35,-8.2
CHEMBL7152,370,nM,FC(F)(F)c1ccc(-c2oc(c(COc3cc(C(=CCN4C(=O)NC(=O)O4)CCCC)ccc3)n2)-c2ccccc2)cc1,-8.3697557,6.431798276,1,-7.85,-7.3
CHEMBL265665,120,nM,FC(F)(F)c1ccc(-c2oc(C)c(COc3cc(C(=CCN4C(=O)N(CC(=O)O)C(=O)O4)CCCCCCCC)ccc3)n2)cc1,-8.3196106,6.920818754,1,-7.87,-6.9
CHEMBL7314,48000,nM,Clc1cc(Cl)cc(COc2cc(C(=CCN3C(=O)N(CC(=O)O)C(=O)O3)CCCC)ccc2)c1,-7.8157215,4.318758763,1,-6.62,-7.7
CHEMBL6845,9000,nM,O(Cc1ncccc1)c1cc(C(=CCN2C(=O)NC(=O)O2)C)ccc1,-7.2859507,5.045757491,1,-7.72,-8.8
CHEMBL267143,1300,nM,Clc1cc(Cl)cc(Oc2cc(C(=CCN3C(=O)N(CC(=O)O)C(=O)O3)CCCC)ccc2)c1,-7.9271035,5.886056648,1,-6.89,-7.3
CHEMBL203751,850,nM,FC(F)(F)c1ccc(-c2oc(C)c(COc3cc(C(=CCN4C(=O)N(CC(=O)O)C(=O)O4)c4ccccc4)ccc3)n2)cc1,-8.0568008,6.070581074,1,-6.45,-8.4
CHEMBL7046,13000,nM,FC(F)(F)Oc1ccc(-c2oc(C)c(COc3cc(C(=CCc4n[nH]nn4)C)ccc3)n2)cc1,-7.820797,4.886056648,1,-6.34,-8.4
CHEMBL292556,5400,nM,S(=O)(=O)(OC(CCCCc1ccccc1)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.9004369,5.26760624,1,-5.2,-7.6
CHEMBL60072,29800,nM,S(=O)(=O)(OC(C(CCCc1cocc1)C)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.6828332,4.525783736,1,-5.69,-7.7
CHEMBL440485,21000,nM,O=C(O)C(C(=O)O)C(CCc1ccccc1)CC1C2(C)C(C(C)(C)CCC2)CCC1C,-5.1853604,4.677780705,1,-3.73,-7.1
CHEMBL61121,96500,nM,S(=O)(=O)(OC(CCCC)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-4.5037956,4.015472687,1,-4.53,-6.2
CHEMBL61909,68000,nM,O=C(O)C(C(=O)O)C(CC(=O)c1ccccc1)CC1=C(C)CCC2C(C)(C)CCCC12C,-5.0107632,4.167491087,1,-4.55,-7.4
CHEMBL61058,160000,nM,S(=O)(=O)(OC(C#C)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-4.8927221,3.795880017,0,-4.22,-6
CHEMBL64626,185000,nM,S(=O)(=O)(OC(CC=C)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.4685483,3.732828272,0,-4.53,-6.2
CHEMBL303581,11000,nM,S(=O)(=O)(OC(CCCCc1cocc1)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.7502813,4.958607315,1,-5.65,-7.6
CHEMBL59794,170000,nM,S(=O)(=O)(OC(C(C)C)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-4.8260632,3.769551079,0,-5.52,-6.3
CHEMBL62224,87000,nM,S(=O)(=O)(OC(Cc1ccccc1)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.6150808,4.060480747,1,-5.01,-8.1
CHEMBL64690,40500,nM,S(=O)(=O)(OC(CCc1ccccc1)CC1C(C)=CCC2C(C)(C)CCCC12C)O,-5.2022791,4.392544977,1,-4.92,-7.3
CHEMBL431555,1000,nM,FC(Oc1ccc(CC(N)C(=O)O)cc1)(C(=O)O)C(=O)O,-7.6710858,6,1,-6.51,-8.3
CHEMBL66062,10000,nM,O=C(O)C(Oc1ccc(CC(N)C(=O)O)cc1)C(=O)O,-7.1807847,5,1,-6.48,-8
CHEMBL99776,24000,nM,N=C1NC(=N)c2nc(CN3CCOCC3)nnc2N1,-5.7522187,4.619788758,1,-6.18,-7.2
CHEMBL99657,24000,nM,N=C1NC(=N)c2nc(CN3CCCCC3)nnc2N1,-5.4679956,4.619788758,1,-6.47,-6.8
CHEMBL99271,21000,nM,N=C1NC(=N)c2nc(CN3CCN(C)CC3)nnc2N1,-5.6315851,4.677780705,1,-6.5,-6.8
CHEMBL420456,2900,nM,N=C1NC(=N)c2nc(CN3CCN(Cc4ccc(-c5ccccc5)cc4)CC3)nnc2N1,-6.0361342,5.537602002,1,-6.98,-7.8
CHEMBL98053,97000,nM,OCCN(CCO)Cc1nnc2NC(=N)NC(=N)c2n1,-5.8530774,4.013228266,1,-6.87,-5.7
CHEMBL96952,6200,nM,N=C1NC(=N)c2nc(CN3CCN(Cc4ccccc4)CC3)nnc2N1,-5.7940192,5.207608311,1,-6.75,-7.7
CHEMBL95255,29000,nM,N(CC)(CC)Cc1nnc2NC(=N)NC(=N)c2n1,-5.6819158,4.537602002,1,-6.58,-6.3
CHEMBL95818,29000,nM,N=C1NC(=N)c2nc(CN3CCNCC3)nnc2N1,-5.4771371,4.537602002,1,-6.66,-6.7
CHEMBL316683,4500,nM,N=C1NC(=N)c2nc(CN3CCN(Cc4c5c(ccc4)cccc5)CC3)nnc2N1,-6.1659408,5.346787486,1,-7.27,-8.3
CHEMBL318919,3500,nM,N=C1NC(=N)c2nc(CN3CCN(Cc4cc5c(cc4)cccc5)CC3)nnc2N1,-5.8622065,5.455931956,1,-7.05,-8.2
CHEMBL323712,4300,nM,O=C1C(O)=C(c2cc(O)c(O)c(C=CC(C)C)c2)Oc2c(C(C=C)(C)C)c(O)cc(O)c12,-5.9967942,5.366531544,1,-6.27,-7.8
CHEMBL50,23300,nM,O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,-4.9039087,4.632644079,1,-5.88,-7.3
CHEMBL420310,41500,nM,Oc1c(O)cc(C2Oc3c(ccc(O)c3)CC2)cc1CC=C(C)C,-5.9436417,4.381951903,1,-5.35,-7.9
CHEMBL140954,4200,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(COc2ccc(OCc3ccc(C([P+]([OH0])(=O)[O-])(F)F)cc3)cc2)cc1,-9.5233622,5.37675071,1,-8.27,-8.9
CHEMBL344437,3900,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(COCCOCc2ccc(C([P+]([OH0])(=O)[O-])(F)F)cc2)cc1,-9.6013546,5.408935393,1,-8.17,-8.1
CHEMBL1161222,4400,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(CCCCc2ccc(C([P+]([OH0])(=O)[O-])(F)F)cc2)cc1,-8.2130594,5.356547324,1,-8.07,-9
CHEMBL113833,21500,nM,O=C1C(O)=C(c2cc(O)c(O)c(CC=C(C)C)c2)Oc2c1c(O)cc(O)c2,-5.6998038,4.66756154,1,-5.74,-8.1
CHEMBL115452,36800,nM,O=C(C=Cc1cc(O)c(O)cc1)c1c(O)cc(O)c(CC=C(C)C)c1,-6.1783891,4.434152181,1,-5.8,-8.1
CHEMBL140524,5300,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(COc2cc(OCc3ccc(C([P+]([OH0])(=O)[O-])(F)F)cc3)ccc2)cc1,-10.043468,5.27572413,1,-8.66,-9.3
CHEMBL337604,1700,nM,[P+]([OH0])(=O)([O-])C(F)(F)c1ccc(COc2c(OCc3ccc(C([P+]([OH0])(=O)[O-])(F)F)cc3)cccc2)cc1,-9.1023331,5.769551079,1,-8.38,-9
CHEMBL47665,4710,nM,O=C(OC)C1C(C(=O)O)C2OC1CC2,-4.5159898,5.326979093,1,-3.16,-4.7
CHEMBL48449,3600,nM,O=C1C2(C)C(C)(C(=O)O1)C1OC2CC1,-4.2408137,5.443697499,1,-3.14,-4
CHEMBL48076,2960,nM,O=C(OCC)C1C(C(=O)O)C2OC1CC2,-5.8897762,5.528708289,1,-3.55,-4.6
CHEMBL48010,4820,nM,O=C(OCCC)C1C(C(=O)O)C2OC1CC2,-4.9943395,5.316952962,1,-3.86,-5.3
CHEMBL312993,1400,nM,FC(F)(C(=O)O)c1ccc(CC(NC(=O)C(NC(=O)OCC2c3c(-c4c2cccc4)cccc3)CCC(=O)O)C(=O)NC(C(=O)N)CC(C)C)cc1,-9.4347429,5.853871964,1,-8.62,-8.5
CHEMBL279936,1150,nM,O=C(O)COc1ccc(-c2ccc(Cc3c(CCCC)oc4c3cccc4)cc2)cc1,-7.3466415,5.93930216,1,-6.15,-8.7
CHEMBL25243,370,nM,Brc1c(OC(C(=O)O)Cc2ccccc2)ccc2c1ccc(Cc1c(CCCC)oc3c1cccc3)c2,-6.2738104,6.431798276,1,-5.6,-7.6
CHEMBL24032,580,nM,Oc1c(Cc2c(-c3ccc(-c4ccc(O)cc4)cc3)c3c(s2)cccc3)ccc(O)c1,-5.4158297,6.236572006,1,-6.05,-7.9
CHEMBL3350944,410,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cc(C)cc4)cc2)cc1)Cc1ccccc1,-6.442471,6.387216143,1,-5.65,-6.8
CHEMBL24003,100,nM,Brc1c(OCC(=O)O)c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)c1,-7.1632581,7,1,-6.05,-6.6
CHEMBL431992,54700,nM,O=C(OCC1c2c(-c3c1cccc3)cccc2)NC(C(=O)NC(C(=O)NC(C(=O)N)CC(C)C)Cc1cc(C(=O)O)c(OCC(=O)O)cc1)CCC(=O)O,-9.4656725,4.262012674,1,-8.42,-8.1
CHEMBL281687,1600,nM,FC(F)(F)c1ccc(-c2oc(C)c(-c3cc(-c4ccc(OC(C(=O)O)Cc5ccccc5)cc4)ccc3)n2)cc1,-7.2350478,5.795880017,1,-4.96,-7
CHEMBL23989,330,nM,Brc1c(O)ccc2c1ccc(Cc1c(CCCC)oc3c1cccc3)c2,-6.1961436,6.48148606,1,-5.38,-8.1
CHEMBL25178,1160,nM,S(=O)(=O)(Oc1ccc(-c2ccc(-c3c4c(oc3)cccc4)cc2)cc1)c1cc(OC(=O)C)c(C(=O)O)cc1,-6.8194718,5.935542011,1,-5.18,-7.7
CHEMBL26554,290,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)cc1)(Cc1ccccc1)C,-6.6808004,6.537602002,1,-5.39,-8.4
CHEMBL1086226,38,nM,Brc1c(OC(C(=O)O)Cc2ccccc2)c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)c1,-6.6679645,7.420216403,1,-6,-8
CHEMBL193134,400,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)cc1)c1ccccc1,-6.6618872,6.397940009,1,-5.75,-8.8
CHEMBL1084830,1320,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)cc1)C,-7.4575844,5.879426069,1,-6.06,-8.8
CHEMBL24712,520,nM,Ic1c(O)c(I)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)c1,-6.2072086,6.283996656,1,-5.69,-7.4
CHEMBL1086228,230,nM,O=[N+]([O-])c1c(OC(C(=O)O)Cc2ccccc2)ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)c1,-6.8173237,6.638272164,1,-5.84,-8.2
CHEMBL316175,8300,nM,O=C(OCC1c2c(-c3c1cccc3)cccc2)NC(C(=O)NC(C(=O)NC(C(=O)N)CC(C)C)Cc1cc(C(=O)O)c(OCC(=O)O)cc1)CCC(=O)OCc1ccccc1,-8.5669203,5.080921908,1,-7.87,-6.7
CHEMBL313894,4600,nM,O=C(OCC1c2c(-c3c1cccc3)cccc2)NC(C(=O)NC(C(=O)NC(C(=O)N)CC(C)C)Cc1ccc(OCC(=O)O)cc1)CCC(=O)OCc1ccccc1,-9.1865253,5.337242168,1,-8.66,-7.4
CHEMBL1082297,53,nM,O=C(O)C(Oc1c(-c2ccc(OC)cc2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)cc1)Cc1ccccc1,-6.8325315,7.27572413,1,-5.23,-7.6
CHEMBL278092,29,nM,Brc1c(OCC(=O)O)c(-c2ccc(OC)cc2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)c1,-6.5648055,7.537602002,1,-5.76,-7.3
CHEMBL280388,650,nM,Brc1c(O)c(Br)cc(-c2ccc(-c3c(C)oc(-c4ccc(C(F)(F)F)cc4)n3)cc2)c1,-5.7546735,6.187086643,1,-5.62,-8.2
CHEMBL24201,1300,nM,Oc1cc2c(cc(Cc3c(CCCC)oc4c3cccc4)cc2)cc1,-5.7367082,5.886056648,1,-5.3,-8.4
CHEMBL25821,1100,nM,OC(c1c(CCCC)oc2c1cccc2)c1cc2c(cc(O)cc2)cc1,-5.7355323,5.958607315,1,-4.99,-8
CHEMBL286007,740,nM,Oc1ccc(-c2ccc(-c3c(CCCC)oc4c3cccc4)cc2)cc1,-5.6054034,6.13076828,1,-5.24,-7.2
CHEMBL25995,1080,nM,Oc1ccc(Cc2c(-c3ccc(-c4ccc(O)cc4)cc3)c3c(s2)cccc3)cc1,-5.3612819,5.966576245,1,-5.67,-7.6
CHEMBL3350943,590,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ncccc34)cc2)cc1)Cc1ccccc1,-7.2768345,6.229147988,1,-6.55,-8.7
CHEMBL3350941,970,nM,O=C(O)C(Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)scc3)cc2)cc1)Cc1ccccc1,-6.515902,6.013228266,1,-5.64,-7.4
CHEMBL284471,25,nM,O=C(O)COc1c(-c2ccc(OC)cc2)cc(-c2ccc(-c3c(Cc4ccccc4)sc4c3cccc4)cc2)cc1-c1ccc(OC)cc1,-6.673739,7.602059991,1,-5.54,-7.6
CHEMBL284763,82,nM,O=C(O)CNc1c(OCCc2ccccc2)ccc(-c2ccc(-c3c(Cc4ccccc4)oc4c3cccc4)cc2)c1,-7.2482791,7.086186148,1,-6.46,-8.2
